filter_status	method	node	rejected	meaning
after_filter	Leaf_BH	I270	FALSE	I27.0 Primary pulmonary hypertension
before_filter	Yekutieli	I270	FALSE	I27.0 Primary pulmonary hypertension
after_filter	Yekutieli	I270	FALSE	I27.0 Primary pulmonary hypertension
before_filter	Focused_BH	I272	FALSE	I27.2 Other secondary pulmonary hypertension
after_filter	Focused_BH	I272	FALSE	I27.2 Other secondary pulmonary hypertension
before_filter	Structured_Holm	I272	FALSE	I27.2 Other secondary pulmonary hypertension
after_filter	Structured_Holm	I272	FALSE	I27.2 Other secondary pulmonary hypertension
before_filter	BH	I272	FALSE	I27.2 Other secondary pulmonary hypertension
after_filter	BH	I272	FALSE	I27.2 Other secondary pulmonary hypertension
before_filter	Leaf_BH	I272	FALSE	I27.2 Other secondary pulmonary hypertension
after_filter	Leaf_BH	I272	FALSE	I27.2 Other secondary pulmonary hypertension
before_filter	Yekutieli	I272	FALSE	I27.2 Other secondary pulmonary hypertension
after_filter	Yekutieli	I272	FALSE	I27.2 Other secondary pulmonary hypertension
before_filter	Focused_BH	I30	FALSE	I30 Acute pericarditis
after_filter	Focused_BH	I30	FALSE	I30 Acute pericarditis
before_filter	Structured_Holm	I30	FALSE	I30 Acute pericarditis
after_filter	Structured_Holm	I30	FALSE	I30 Acute pericarditis
before_filter	BH	I30	FALSE	I30 Acute pericarditis
after_filter	BH	I30	FALSE	I30 Acute pericarditis
before_filter	Leaf_BH	I30	FALSE	I30 Acute pericarditis
after_filter	Leaf_BH	I30	FALSE	I30 Acute pericarditis
before_filter	Yekutieli	I30	FALSE	I30 Acute pericarditis
after_filter	Yekutieli	I30	FALSE	I30 Acute pericarditis
before_filter	Focused_BH	I301	FALSE	I30.1 Infective pericarditis
after_filter	Focused_BH	I301	FALSE	I30.1 Infective pericarditis
before_filter	Structured_Holm	I301	FALSE	I30.1 Infective pericarditis
after_filter	Structured_Holm	I301	FALSE	I30.1 Infective pericarditis
before_filter	BH	I301	FALSE	I30.1 Infective pericarditis
after_filter	BH	I301	FALSE	I30.1 Infective pericarditis
before_filter	Leaf_BH	I301	FALSE	I30.1 Infective pericarditis
after_filter	Leaf_BH	I301	FALSE	I30.1 Infective pericarditis
before_filter	Yekutieli	I301	FALSE	I30.1 Infective pericarditis
after_filter	Yekutieli	I301	FALSE	I30.1 Infective pericarditis
before_filter	Focused_BH	I309	FALSE	I30.9 Acute pericarditis, unspecified
after_filter	Focused_BH	I309	FALSE	I30.9 Acute pericarditis, unspecified
before_filter	Structured_Holm	I309	FALSE	I30.9 Acute pericarditis, unspecified
after_filter	Structured_Holm	I309	FALSE	I30.9 Acute pericarditis, unspecified
before_filter	BH	I309	FALSE	I30.9 Acute pericarditis, unspecified
after_filter	BH	I309	FALSE	I30.9 Acute pericarditis, unspecified
before_filter	Leaf_BH	I309	FALSE	I30.9 Acute pericarditis, unspecified
after_filter	Leaf_BH	I309	FALSE	I30.9 Acute pericarditis, unspecified
before_filter	Yekutieli	I309	FALSE	I30.9 Acute pericarditis, unspecified
after_filter	Yekutieli	I309	FALSE	I30.9 Acute pericarditis, unspecified
before_filter	Focused_BH	I31	FALSE	I31 Other diseases of pericardium
after_filter	Focused_BH	I31	FALSE	I31 Other diseases of pericardium
before_filter	Structured_Holm	I31	FALSE	I31 Other diseases of pericardium
after_filter	Structured_Holm	I31	FALSE	I31 Other diseases of pericardium
before_filter	BH	I31	FALSE	I31 Other diseases of pericardium
after_filter	BH	I31	FALSE	I31 Other diseases of pericardium
before_filter	Leaf_BH	I31	FALSE	I31 Other diseases of pericardium
after_filter	Leaf_BH	I31	FALSE	I31 Other diseases of pericardium
before_filter	Yekutieli	I31	FALSE	I31 Other diseases of pericardium
after_filter	Yekutieli	I31	FALSE	I31 Other diseases of pericardium
before_filter	Focused_BH	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
after_filter	Focused_BH	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
before_filter	Structured_Holm	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
after_filter	Structured_Holm	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
before_filter	BH	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
after_filter	BH	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
before_filter	Leaf_BH	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
after_filter	Leaf_BH	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
before_filter	Yekutieli	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
after_filter	Yekutieli	I313	FALSE	I31.3 Pericardial effusion (noninflammatory)
before_filter	Focused_BH	I319	FALSE	I31.9 Disease of pericardium, unspecified
after_filter	Focused_BH	I319	FALSE	I31.9 Disease of pericardium, unspecified
before_filter	Structured_Holm	I319	FALSE	I31.9 Disease of pericardium, unspecified
after_filter	Structured_Holm	I319	FALSE	I31.9 Disease of pericardium, unspecified
before_filter	BH	I319	FALSE	I31.9 Disease of pericardium, unspecified
after_filter	BH	I319	FALSE	I31.9 Disease of pericardium, unspecified
before_filter	Leaf_BH	I319	FALSE	I31.9 Disease of pericardium, unspecified
after_filter	Leaf_BH	I319	FALSE	I31.9 Disease of pericardium, unspecified
before_filter	Yekutieli	I319	FALSE	I31.9 Disease of pericardium, unspecified
after_filter	Yekutieli	I319	FALSE	I31.9 Disease of pericardium, unspecified
before_filter	Focused_BH	I33	FALSE	I33 Acute and subacute endocarditis
after_filter	Focused_BH	I33	FALSE	I33 Acute and subacute endocarditis
before_filter	Structured_Holm	I33	FALSE	I33 Acute and subacute endocarditis
after_filter	Structured_Holm	I33	FALSE	I33 Acute and subacute endocarditis
before_filter	BH	I33	FALSE	I33 Acute and subacute endocarditis
after_filter	BH	I33	FALSE	I33 Acute and subacute endocarditis
before_filter	Leaf_BH	I33	FALSE	I33 Acute and subacute endocarditis
after_filter	Leaf_BH	I33	FALSE	I33 Acute and subacute endocarditis
before_filter	Yekutieli	I33	FALSE	I33 Acute and subacute endocarditis
after_filter	Yekutieli	I33	FALSE	I33 Acute and subacute endocarditis
before_filter	Focused_BH	I330	FALSE	I33.0 Acute and subacute infective endocarditis
after_filter	Focused_BH	I330	FALSE	I33.0 Acute and subacute infective endocarditis
before_filter	Structured_Holm	I330	FALSE	I33.0 Acute and subacute infective endocarditis
after_filter	Structured_Holm	I330	FALSE	I33.0 Acute and subacute infective endocarditis
before_filter	BH	I330	FALSE	I33.0 Acute and subacute infective endocarditis
after_filter	BH	I330	FALSE	I33.0 Acute and subacute infective endocarditis
before_filter	Leaf_BH	I330	FALSE	I33.0 Acute and subacute infective endocarditis
after_filter	Leaf_BH	I330	FALSE	I33.0 Acute and subacute infective endocarditis
before_filter	Yekutieli	I330	FALSE	I33.0 Acute and subacute infective endocarditis
after_filter	Yekutieli	I330	FALSE	I33.0 Acute and subacute infective endocarditis
before_filter	Focused_BH	I34	FALSE	I34 Nonrheumatic mitral valve disorders
after_filter	Focused_BH	I34	FALSE	I34 Nonrheumatic mitral valve disorders
before_filter	Structured_Holm	I34	FALSE	I34 Nonrheumatic mitral valve disorders
after_filter	Structured_Holm	I34	FALSE	I34 Nonrheumatic mitral valve disorders
before_filter	BH	I34	FALSE	I34 Nonrheumatic mitral valve disorders
after_filter	BH	I34	FALSE	I34 Nonrheumatic mitral valve disorders
before_filter	Leaf_BH	I34	FALSE	I34 Nonrheumatic mitral valve disorders
after_filter	Leaf_BH	I34	FALSE	I34 Nonrheumatic mitral valve disorders
before_filter	Yekutieli	I34	FALSE	I34 Nonrheumatic mitral valve disorders
after_filter	Yekutieli	I34	FALSE	I34 Nonrheumatic mitral valve disorders
before_filter	Focused_BH	I340	FALSE	I34.0 Mitral (valve) insufficiency
after_filter	Focused_BH	I340	FALSE	I34.0 Mitral (valve) insufficiency
before_filter	Structured_Holm	I340	FALSE	I34.0 Mitral (valve) insufficiency
after_filter	Structured_Holm	I340	FALSE	I34.0 Mitral (valve) insufficiency
before_filter	BH	I340	FALSE	I34.0 Mitral (valve) insufficiency
after_filter	BH	I340	FALSE	I34.0 Mitral (valve) insufficiency
before_filter	Leaf_BH	I340	FALSE	I34.0 Mitral (valve) insufficiency
after_filter	Leaf_BH	I340	FALSE	I34.0 Mitral (valve) insufficiency
before_filter	Yekutieli	I340	FALSE	I34.0 Mitral (valve) insufficiency
after_filter	Yekutieli	I340	FALSE	I34.0 Mitral (valve) insufficiency
before_filter	Focused_BH	I341	FALSE	I34.1 Mitral (valve) prolapse
after_filter	Focused_BH	I341	FALSE	I34.1 Mitral (valve) prolapse
before_filter	Structured_Holm	I341	FALSE	I34.1 Mitral (valve) prolapse
after_filter	Structured_Holm	I341	FALSE	I34.1 Mitral (valve) prolapse
before_filter	BH	I341	FALSE	I34.1 Mitral (valve) prolapse
after_filter	BH	I341	FALSE	I34.1 Mitral (valve) prolapse
before_filter	Leaf_BH	I341	FALSE	I34.1 Mitral (valve) prolapse
after_filter	Leaf_BH	I341	FALSE	I34.1 Mitral (valve) prolapse
before_filter	Yekutieli	I341	FALSE	I34.1 Mitral (valve) prolapse
after_filter	Yekutieli	I341	FALSE	I34.1 Mitral (valve) prolapse
before_filter	Focused_BH	I35	FALSE	I35 Nonrheumatic aortic valve disorders
after_filter	Focused_BH	I35	FALSE	I35 Nonrheumatic aortic valve disorders
before_filter	Structured_Holm	I35	FALSE	I35 Nonrheumatic aortic valve disorders
after_filter	Structured_Holm	I35	FALSE	I35 Nonrheumatic aortic valve disorders
before_filter	BH	I35	FALSE	I35 Nonrheumatic aortic valve disorders
after_filter	BH	I35	FALSE	I35 Nonrheumatic aortic valve disorders
before_filter	Leaf_BH	I35	FALSE	I35 Nonrheumatic aortic valve disorders
after_filter	Leaf_BH	I35	FALSE	I35 Nonrheumatic aortic valve disorders
before_filter	Yekutieli	I35	FALSE	I35 Nonrheumatic aortic valve disorders
after_filter	Yekutieli	I35	FALSE	I35 Nonrheumatic aortic valve disorders
before_filter	Focused_BH	I350	FALSE	I35.0 Aortic (valve) stenosis
after_filter	Focused_BH	I350	FALSE	I35.0 Aortic (valve) stenosis
before_filter	Structured_Holm	I350	FALSE	I35.0 Aortic (valve) stenosis
after_filter	Structured_Holm	I350	FALSE	I35.0 Aortic (valve) stenosis
before_filter	BH	I350	FALSE	I35.0 Aortic (valve) stenosis
after_filter	BH	I350	FALSE	I35.0 Aortic (valve) stenosis
before_filter	Leaf_BH	I350	FALSE	I35.0 Aortic (valve) stenosis
after_filter	Leaf_BH	I350	FALSE	I35.0 Aortic (valve) stenosis
before_filter	Yekutieli	I350	FALSE	I35.0 Aortic (valve) stenosis
after_filter	Yekutieli	I350	FALSE	I35.0 Aortic (valve) stenosis
before_filter	Focused_BH	I351	FALSE	I35.1 Aortic (valve) insufficiency
after_filter	Focused_BH	I351	FALSE	I35.1 Aortic (valve) insufficiency
before_filter	Structured_Holm	I351	FALSE	I35.1 Aortic (valve) insufficiency
after_filter	Structured_Holm	I351	FALSE	I35.1 Aortic (valve) insufficiency
before_filter	BH	I351	FALSE	I35.1 Aortic (valve) insufficiency
after_filter	BH	I351	FALSE	I35.1 Aortic (valve) insufficiency
before_filter	Leaf_BH	I351	FALSE	I35.1 Aortic (valve) insufficiency
after_filter	Leaf_BH	I351	FALSE	I35.1 Aortic (valve) insufficiency
before_filter	Yekutieli	I351	FALSE	I35.1 Aortic (valve) insufficiency
after_filter	Yekutieli	I351	FALSE	I35.1 Aortic (valve) insufficiency
before_filter	Focused_BH	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
after_filter	Focused_BH	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
before_filter	Structured_Holm	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
after_filter	Structured_Holm	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
before_filter	BH	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
after_filter	BH	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
before_filter	Leaf_BH	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
after_filter	Leaf_BH	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
before_filter	Yekutieli	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
after_filter	Yekutieli	I352	FALSE	I35.2 Aortic (valve) stenosis with insufficiency
before_filter	Focused_BH	I359	FALSE	I35.9 Aortic valve disorder, unspecified
after_filter	Focused_BH	I359	FALSE	I35.9 Aortic valve disorder, unspecified
before_filter	Structured_Holm	I359	FALSE	I35.9 Aortic valve disorder, unspecified
after_filter	Structured_Holm	I359	FALSE	I35.9 Aortic valve disorder, unspecified
before_filter	BH	I359	FALSE	I35.9 Aortic valve disorder, unspecified
after_filter	BH	I359	FALSE	I35.9 Aortic valve disorder, unspecified
before_filter	Leaf_BH	I359	FALSE	I35.9 Aortic valve disorder, unspecified
after_filter	Leaf_BH	I359	FALSE	I35.9 Aortic valve disorder, unspecified
before_filter	Yekutieli	I359	FALSE	I35.9 Aortic valve disorder, unspecified
after_filter	Yekutieli	I359	FALSE	I35.9 Aortic valve disorder, unspecified
before_filter	Focused_BH	I38	FALSE	I38 Endocarditis, valve unspecified
after_filter	Focused_BH	I38	FALSE	I38 Endocarditis, valve unspecified
before_filter	Structured_Holm	I38	FALSE	I38 Endocarditis, valve unspecified
after_filter	Structured_Holm	I38	FALSE	I38 Endocarditis, valve unspecified
before_filter	BH	I38	FALSE	I38 Endocarditis, valve unspecified
after_filter	BH	I38	FALSE	I38 Endocarditis, valve unspecified
before_filter	Leaf_BH	I38	FALSE	I38 Endocarditis, valve unspecified
after_filter	Leaf_BH	I38	FALSE	I38 Endocarditis, valve unspecified
before_filter	Yekutieli	I38	FALSE	I38 Endocarditis, valve unspecified
after_filter	Yekutieli	I38	FALSE	I38 Endocarditis, valve unspecified
before_filter	Focused_BH	I42	FALSE	I42 Cardiomyopathy
after_filter	Focused_BH	I42	FALSE	I42 Cardiomyopathy
before_filter	Structured_Holm	I42	FALSE	I42 Cardiomyopathy
after_filter	Structured_Holm	I42	FALSE	I42 Cardiomyopathy
before_filter	BH	I42	FALSE	I42 Cardiomyopathy
after_filter	BH	I42	FALSE	I42 Cardiomyopathy
before_filter	Leaf_BH	I42	FALSE	I42 Cardiomyopathy
after_filter	Leaf_BH	I42	FALSE	I42 Cardiomyopathy
before_filter	Yekutieli	I42	FALSE	I42 Cardiomyopathy
after_filter	Yekutieli	I42	FALSE	I42 Cardiomyopathy
before_filter	Focused_BH	I420	FALSE	I42.0 Dilated cardiomyopathy
after_filter	Focused_BH	I420	FALSE	I42.0 Dilated cardiomyopathy
before_filter	Structured_Holm	I420	FALSE	I42.0 Dilated cardiomyopathy
after_filter	Structured_Holm	I420	FALSE	I42.0 Dilated cardiomyopathy
before_filter	BH	I420	FALSE	I42.0 Dilated cardiomyopathy
after_filter	BH	I420	FALSE	I42.0 Dilated cardiomyopathy
before_filter	Leaf_BH	I420	FALSE	I42.0 Dilated cardiomyopathy
after_filter	Leaf_BH	I420	FALSE	I42.0 Dilated cardiomyopathy
before_filter	Yekutieli	I420	FALSE	I42.0 Dilated cardiomyopathy
after_filter	Yekutieli	I420	FALSE	I42.0 Dilated cardiomyopathy
before_filter	Focused_BH	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
after_filter	Focused_BH	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
before_filter	Structured_Holm	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
after_filter	Structured_Holm	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
before_filter	BH	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
after_filter	BH	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
before_filter	Leaf_BH	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
after_filter	Leaf_BH	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
before_filter	Yekutieli	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
after_filter	Yekutieli	I421	FALSE	I42.1 Obstructive hypertrophic cardiomyopathy
before_filter	Focused_BH	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
after_filter	Focused_BH	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
before_filter	Structured_Holm	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
after_filter	Structured_Holm	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
before_filter	BH	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
after_filter	BH	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
before_filter	Leaf_BH	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
after_filter	Leaf_BH	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
before_filter	Yekutieli	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
after_filter	Yekutieli	I422	FALSE	I42.2 Other hypertrophic cardiomyopathy
before_filter	Focused_BH	I428	FALSE	I42.8 Other cardiomyopathies
after_filter	Focused_BH	I428	FALSE	I42.8 Other cardiomyopathies
before_filter	Structured_Holm	I428	FALSE	I42.8 Other cardiomyopathies
after_filter	Structured_Holm	I428	FALSE	I42.8 Other cardiomyopathies
before_filter	BH	I428	FALSE	I42.8 Other cardiomyopathies
after_filter	BH	I428	FALSE	I42.8 Other cardiomyopathies
before_filter	Leaf_BH	I428	FALSE	I42.8 Other cardiomyopathies
after_filter	Leaf_BH	I428	FALSE	I42.8 Other cardiomyopathies
before_filter	Yekutieli	I428	FALSE	I42.8 Other cardiomyopathies
after_filter	Yekutieli	I428	FALSE	I42.8 Other cardiomyopathies
before_filter	Focused_BH	I429	FALSE	I42.9 Cardiomyopathy, unspecified
after_filter	Focused_BH	I429	FALSE	I42.9 Cardiomyopathy, unspecified
before_filter	Structured_Holm	I429	FALSE	I42.9 Cardiomyopathy, unspecified
after_filter	Structured_Holm	I429	FALSE	I42.9 Cardiomyopathy, unspecified
before_filter	BH	I429	FALSE	I42.9 Cardiomyopathy, unspecified
after_filter	BH	I429	FALSE	I42.9 Cardiomyopathy, unspecified
before_filter	Leaf_BH	I429	FALSE	I42.9 Cardiomyopathy, unspecified
after_filter	Leaf_BH	I429	FALSE	I42.9 Cardiomyopathy, unspecified
before_filter	Yekutieli	I429	FALSE	I42.9 Cardiomyopathy, unspecified
after_filter	Yekutieli	I429	FALSE	I42.9 Cardiomyopathy, unspecified
before_filter	Focused_BH	I44	FALSE	I44 Atrioventricular and left bundle-branch block
